"","repID","Geneid","is_re","class","superf","fam","meanExpr","logFC_cGASKOvsWT","pval_cGASKOvsWT","padj_cGASKOvsWT","sig_cGASKOvsWT"
"574","MER92A:ERV1:LTR","MER92A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER92A",0.352549777046482,0.157835172004544,0.60793478857363,0.930718369418157,"Not Sig."
"575","MER92B:ERV1:LTR","MER92B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER92B",1.01545482169888,0.164812632033506,0.306333636256591,0.834626762189546,"Not Sig."
"576","MER92D:ERV1:LTR","MER92D:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER92D",0.462886592421211,-0.545062063738039,0.0156916889032946,0.343115759252298,"Not Sig."
"577","MER94:hAT-Blackjack:DNA","MER94:hAT-Blackjack:DNA",TRUE,"DNA","DNA/hAT-Blackjack","MER94",3.22302003437333,-0.18525167378382,0.0878344674839325,0.6184920650391,"Not Sig."
"578","MER94B:hAT-Blackjack:DNA","MER94B:hAT-Blackjack:DNA",TRUE,"DNA","DNA/hAT-Blackjack","MER94B",0.246912768542344,-0.0738404083152025,0.819711602908946,0.967842810611808,"Not Sig."
"579","MER95:ERV1:LTR","MER95:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER95",0.266493562273789,-0.470251141656642,0.164606475827939,0.717261149692025,"Not Sig."
"580","MER96:hAT-Tip100:DNA","MER96:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER96",0.422030564997454,-0.116361231637032,0.679100410773195,0.93605739978032,"Not Sig."
"581","MER96B:hAT-Tip100:DNA","MER96B:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER96B",4.95790307559446,-0.156495477386369,0.267736181330682,0.825449032914936,"Not Sig."
"582","MER97b:hAT-Tip100:DNA","MER97b:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER97b",0.244728100028446,0.479975245503241,0.258251150513012,0.825449032914936,"Not Sig."
"583","MER97c:hAT-Tip100:DNA","MER97c:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER97c",0.262388519559399,-0.508929038950176,0.0848515119981144,0.609694639191749,"Not Sig."
"584","MER97d:hAT-Tip100:DNA","MER97d:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER97d",0.355659947555544,-0.0227965159675996,0.933549885039873,0.985312865046948,"Not Sig."
"585","MER99:hAT:DNA","MER99:hAT:DNA",TRUE,"DNA","DNA/hAT","MER99",1.3003174302197,-0.000483486096417821,0.998021819729826,0.998041822963782,"Not Sig."
"586","MERV1_I:ERV1:LTR","MERV1_I:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MERV1_I",0.968706151031844,-0.0343212842675455,0.892738756810906,0.985312865046948,"Not Sig."
"587","MERV1_LTR:ERV1:LTR","MERV1_LTR:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MERV1_LTR",2.59987420079326,-0.131726210429567,0.315296319510837,0.834626762189546,"Not Sig."
"588","MERVK26-int:ERVK:LTR","MERVK26-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MERVK26-int",6.72475437101227,0.273506971595103,0.0121557013168508,0.314022284018645,"Not Sig."
"589","MERVL_2A-int:ERVL:LTR","MERVL_2A-int:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MERVL_2A-int",79.994563695863,-0.0383841989204035,0.481418936825524,0.89145734961972,"Not Sig."
"590","MERVL-int:ERVL:LTR","MERVL-int:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MERVL-int",58.01986895517,-0.0134079770155492,0.8249572399754,0.969877939766152,"Not Sig."
"591","MERX:TcMar-Tigger:DNA","MERX:TcMar-Tigger:DNA",TRUE,"DNA","DNA/TcMar-Tigger","MERX",0.442167288754525,0.191755071364368,0.484659564271321,0.89145734961972,"Not Sig."
"592","MIR:MIR:SINE","MIR:MIR:SINE",TRUE,"SINE","SINE/MIR","MIR",454.891906540992,-0.0283617310695154,0.620430527712441,0.930718369418157,"Not Sig."
"593","MIR1_Amn:MIR:SINE","MIR1_Amn:MIR:SINE",TRUE,"SINE","SINE/MIR","MIR1_Amn",88.7439863246273,0.0614895021742322,0.233799872889084,0.808476167240174,"Not Sig."
"594","MIR3:MIR:SINE","MIR3:MIR:SINE",TRUE,"SINE","SINE/MIR","MIR3",232.928315949959,-0.0168839322071624,0.758876718175001,0.954475927092616,"Not Sig."
"595","MIRb:MIR:SINE","MIRb:MIR:SINE",TRUE,"SINE","SINE/MIR","MIRb",533.595248729834,-0.0261073691396024,0.648959321075234,0.932536212835387,"Not Sig."
"596","MIRc:MIR:SINE","MIRc:MIR:SINE",TRUE,"SINE","SINE/MIR","MIRc",257.244509229143,-0.0161287908944444,0.761821339043507,0.954475927092616,"Not Sig."
"597","MLT-int:ERVL-MaLR:LTR","MLT-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT-int",6.50090005595086,-0.0809018019425488,0.329075281308925,0.83950227606948,"Not Sig."
"598","MLT1-int:ERVL-MaLR:LTR","MLT1-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1-int",2.04780989104528,-0.0889441262578296,0.467805473033625,0.89145734961972,"Not Sig."
"599","MLT1A:ERVL-MaLR:LTR","MLT1A:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1A",48.4689680482642,0.0589930476949826,0.261323382009884,0.825449032914936,"Not Sig."
"600","MLT1A0:ERVL-MaLR:LTR","MLT1A0:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1A0",72.4737733489246,0.00947874204617207,0.849617352967103,0.975125891448221,"Not Sig."
"601","MLT1A1:ERVL-MaLR:LTR","MLT1A1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1A1",57.249280181249,0.0795382546977346,0.13045867699588,0.687308943233056,"Not Sig."
"602","MLT1B:ERVL-MaLR:LTR","MLT1B:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1B",60.8316541607637,0.0854148146764161,0.104282731813656,0.642372813810429,"Not Sig."
"603","MLT1C:ERVL-MaLR:LTR","MLT1C:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1C",28.7928513316074,-0.0352322305312078,0.51588325080995,0.901890544866392,"Not Sig."
"604","MLT1C2:ERVL-MaLR:LTR","MLT1C2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1C2",59.0915552705288,-0.00195964808612257,0.971303831267313,0.992913815200429,"Not Sig."
"605","MLT1D:ERVL-MaLR:LTR","MLT1D:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1D",63.8576550616619,-0.0384140603017413,0.45666193969371,0.89145734961972,"Not Sig."
"606","MLT1E:ERVL-MaLR:LTR","MLT1E:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1E",4.41998938393172,0.0427713039305737,0.576038570897837,0.924367661781959,"Not Sig."
"607","MLT1E1:ERVL-MaLR:LTR","MLT1E1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1E1",3.39688126546355,0.0802316448811048,0.496024923417901,0.895434429443804,"Not Sig."
"608","MLT1E1A:ERVL-MaLR:LTR","MLT1E1A:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1E1A",7.02519438478431,0.0312876245016917,0.660080932218965,0.932536212835387,"Not Sig."
"609","MLT1E2:ERVL-MaLR:LTR","MLT1E2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1E2",12.9320733310408,0.0787591258773273,0.178614117622093,0.747674388733577,"Not Sig."
"610","MLT1E3:ERVL-MaLR:LTR","MLT1E3:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1E3",6.68825150262352,-0.0535078844178705,0.450631858766263,0.89145734961972,"Not Sig."
"611","MLT1F-int:ERVL-MaLR:LTR","MLT1F-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1F-int",1.36461279542856,0.0902238593944185,0.579616668291341,0.925281006311808,"Not Sig."
"612","MLT1F:ERVL-MaLR:LTR","MLT1F:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1F",13.4110794424377,-0.0093615375472794,0.873948260263347,0.983126525568164,"Not Sig."
"613","MLT1F1:ERVL-MaLR:LTR","MLT1F1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1F1",14.8987946872236,-0.00144521925533405,0.980679914724926,0.994427763996771,"Not Sig."
"614","MLT1F2:ERVL-MaLR:LTR","MLT1F2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1F2",28.9341344198335,0.269122120796566,0.00572328784107791,0.210450234776291,"Not Sig."
"615","MLT1G:ERVL-MaLR:LTR","MLT1G:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1G",8.17456425346148,0.0013720971442568,0.985345595461507,0.995901005337991,"Not Sig."
"616","MLT1G1:ERVL-MaLR:LTR","MLT1G1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1G1",7.44493454116253,0.00367093703328734,0.975782283140138,0.992913815200429,"Not Sig."
"617","MLT1G3:ERVL-MaLR:LTR","MLT1G3:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1G3",7.3635753852561,-0.0814487288884672,0.251765879182661,0.820318254994555,"Not Sig."
"618","MLT1H-int:ERVL-MaLR:LTR","MLT1H-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1H-int",1.785957752346,0.182133103317426,0.097423781227036,0.641134122394347,"Not Sig."
"619","MLT1H:ERVL-MaLR:LTR","MLT1H:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1H",22.1301970096071,-0.0569678415964697,0.60389791942015,0.930718369418157,"Not Sig."
"620","MLT1H1:ERVL-MaLR:LTR","MLT1H1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1H1",6.53323674492474,-0.0300669804208475,0.687897096001421,0.93605739978032,"Not Sig."
"621","MLT1H2:ERVL-MaLR:LTR","MLT1H2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1H2",5.65325978354771,-0.0220027249963562,0.802896272889265,0.967349516387247,"Not Sig."
"622","MLT1I:ERVL-MaLR:LTR","MLT1I:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1I",10.3063636418241,0.011310366056941,0.871758334380218,0.983126525568164,"Not Sig."
"623","MLT1J-int:ERVL-MaLR:LTR","MLT1J-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1J-int",1.63240699997983,-0.19837935270767,0.133026520803652,0.690592225224701,"Not Sig."
"624","MLT1J:ERVL-MaLR:LTR","MLT1J:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1J",26.4203286697417,-0.00573120731072201,0.914705197274372,0.985312865046948,"Not Sig."
"625","MLT1J1:ERVL-MaLR:LTR","MLT1J1:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1J1",7.58018111512708,-0.151670474345764,0.0511061181131873,0.538350855852507,"Not Sig."
"626","MLT1J2:ERVL-MaLR:LTR","MLT1J2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1J2",5.99315557014983,0.0946661129517054,0.274201312254228,0.825449032914936,"Not Sig."
"627","MLT1K:ERVL-MaLR:LTR","MLT1K:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1K",24.8712172723205,0.0421879144083776,0.487673946798017,0.89228706960514,"Not Sig."
"628","MLT1L:ERVL-MaLR:LTR","MLT1L:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1L",11.0544631383627,-0.0445822295683664,0.481577167654453,0.89145734961972,"Not Sig."
"629","MLT1M:ERVL-MaLR:LTR","MLT1M:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1M",1.87011897142334,-0.0796981531652272,0.566532656119533,0.92019151480493,"Not Sig."
"630","MLT1N2:ERVL-MaLR:LTR","MLT1N2:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1N2",4.06215976714179,-0.101179102549146,0.340430402814259,0.83950227606948,"Not Sig."
"631","MLT1O:ERVL-MaLR:LTR","MLT1O:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MLT1O",4.40056943958507,0.0883266619000162,0.259463766878447,0.825449032914936,"Not Sig."
"632","MLT2B1:ERVL:LTR","MLT2B1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2B1",13.3989799275986,0.123787904299854,0.214308281229248,0.792502549179573,"Not Sig."
"633","MLT2B2:ERVL:LTR","MLT2B2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2B2",7.54626930614381,-0.0512928488212309,0.503502356007219,0.898286884408414,"Not Sig."
"634","MLT2B3:ERVL:LTR","MLT2B3:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2B3",6.28150604649798,-0.151952493104461,0.10948676435538,0.644077846457513,"Not Sig."
"635","MLT2B4:ERVL:LTR","MLT2B4:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2B4",7.62285503526534,-0.0584229335693124,0.450173070492873,0.89145734961972,"Not Sig."
"636","MLT2B5:ERVL:LTR","MLT2B5:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2B5",4.02685162247749,-0.0433296104304833,0.645714888391545,0.932536212835387,"Not Sig."
"637","MLT2C1:ERVL:LTR","MLT2C1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2C1",9.7157406186095,0.027095401509823,0.838685630987613,0.973234127937497,"Not Sig."
"638","MLT2C2:ERVL:LTR","MLT2C2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2C2",4.25283919076319,-0.0458453094701854,0.620347167327988,0.930718369418157,"Not Sig."
"639","MLT2D:ERVL:LTR","MLT2D:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2D",9.31370932304538,0.0803776943560397,0.244114744141821,0.818550894649908,"Not Sig."
"640","MLT2E:ERVL:LTR","MLT2E:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2E",0.647230264967093,0.294908548254814,0.329518769471682,0.83950227606948,"Not Sig."
"641","MLT2F:ERVL:LTR","MLT2F:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MLT2F",4.7032868598378,0.580652248814191,0.000169963660807729,0.0230513214970483,"Sig. Up"
"642","MLTR11A:ERVK:LTR","MLTR11A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR11A",25.3893368941966,0.0396073384593206,0.415537377642309,0.89145734961972,"Not Sig."
"643","MLTR11B:ERVK:LTR","MLTR11B:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR11B",23.3600018324934,-0.0278817429801293,0.620102355770254,0.930718369418157,"Not Sig."
"644","MLTR12:ERV1:LTR","MLTR12:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MLTR12",7.07196056007439,0.199617114472629,0.0204259327728567,0.357777262239111,"Not Sig."
"645","MLTR13:ERVK:LTR","MLTR13:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR13",0.99383569902796,-0.178157551427828,0.310323712432821,0.834626762189546,"Not Sig."
"646","MLTR14:ERV1:LTR","MLTR14:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MLTR14",60.8337164762434,0.0237221926433444,0.634267229458431,0.932536212835387,"Not Sig."
"647","MLTR18_MM:ERVK:LTR","MLTR18_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR18_MM",3.67691638081948,-0.032726213145033,0.739442005570518,0.946102094391524,"Not Sig."
"648","MLTR18A_MM:ERVK:LTR","MLTR18A_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR18A_MM",4.9447805429905,0.141197979388823,0.226691944432428,0.803793332382957,"Not Sig."
"649","MLTR18B_MM:ERVK:LTR","MLTR18B_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR18B_MM",39.0820327324215,0.295582246973164,0.0236322350928188,0.358268732438152,"Not Sig."
"650","MLTR18C_MM:ERVK:LTR","MLTR18C_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR18C_MM",4.83977713254107,-0.0293829680322415,0.737547702021046,0.946102094391524,"Not Sig."
"651","MLTR18D_MM:ERVK:LTR","MLTR18D_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR18D_MM",6.42499719488612,-0.0934014105947501,0.26358554576173,0.825449032914936,"Not Sig."
"652","MLTR25A:ERVK:LTR","MLTR25A:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR25A",16.1668709210064,0.0430117389249876,0.408311151243003,0.89145734961972,"Not Sig."
"653","MLTR25C:ERVK:LTR","MLTR25C:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR25C",2.84687913048828,0.0890773102024457,0.416683398579942,0.89145734961972,"Not Sig."
"654","MLTR31A_MM:ERVK:LTR","MLTR31A_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR31A_MM",2.39264601285308,-0.115671085708636,0.313306788285191,0.834626762189546,"Not Sig."
"655","MLTR31C_MM:ERVK:LTR","MLTR31C_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR31C_MM",3.99317179018096,0.21796088373099,0.0553738275972219,0.566735057860318,"Not Sig."
"656","MLTR31D_MM:ERVK:LTR","MLTR31D_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR31D_MM",3.7591683971433,-0.0623783099723062,0.476102322392306,0.89145734961972,"Not Sig."
"657","MLTR31E_MM:ERVK:LTR","MLTR31E_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR31E_MM",1.4122426166493,0.454962386163611,0.01365229772478,0.322640644452278,"Not Sig."
"658","MLTR31F_MM:ERVK:LTR","MLTR31F_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR31F_MM",4.21449758313396,0.0925801106295993,0.30535927023709,0.834626762189546,"Not Sig."
"659","MLTR31FA_MM:ERVK:LTR","MLTR31FA_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR31FA_MM",6.98168201458541,0.0432428700913478,0.647503953893319,0.932536212835387,"Not Sig."
"660","MLTR32C_MM:ERVK:LTR","MLTR32C_MM:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MLTR32C_MM",1.65698168219184,-0.150096894378146,0.372429226287097,0.867711635363476,"Not Sig."
"661","MLTR73:ERV1:LTR","MLTR73:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MLTR73",7.55406916555476,-0.148849839664443,0.0873150175914846,0.6184920650391,"Not Sig."
"662","MMAR1:TcMar-Mariner:DNA","MMAR1:TcMar-Mariner:DNA",TRUE,"DNA","DNA/TcMar-Mariner","MMAR1",6.08849201001266,-0.015750456309316,0.878025750903878,0.98313512872106,"Not Sig."
"663","MMERGLN_LTR:ERV1:LTR","MMERGLN_LTR:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MMERGLN_LTR",11.1532755301115,0.419360341544236,0.0499173865611546,0.530983964890713,"Not Sig."
"664","MMERGLN-int:ERV1:LTR","MMERGLN-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MMERGLN-int",12.4500730831307,0.71223053009461,0.024052596026056,0.358268732438152,"Not Sig."
"665","MMERVK10C-int:ERVK:LTR","MMERVK10C-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MMERVK10C-int",21.5181944316527,-0.0643752605791301,0.23168422827733,0.808476167240174,"Not Sig."
"666","MMERVK10D3_I:ERVK:LTR","MMERVK10D3_I:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MMERVK10D3_I",11.3126821151664,0.24305763076496,0.0136787738661795,0.322640644452278,"Not Sig."
"667","MMERVK9C_I:ERVK:LTR","MMERVK9C_I:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MMERVK9C_I",8.26739508578614,0.0898745122331289,0.266623583114384,0.825449032914936,"Not Sig."
"668","MMERVK9E_I:ERVK:LTR","MMERVK9E_I:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MMERVK9E_I",21.3825224258588,0.147374177743244,0.27628948790813,0.825449032914936,"Not Sig."
"669","MMETn-int:ERVK:LTR","MMETn-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MMETn-int",27.5880354018823,-0.0713451409220395,0.546580943501541,0.913190417443638,"Not Sig."
"670","MMSAT4:Satellite:Satellite","MMSAT4:Satellite:Satellite",TRUE,"Satellite","Satellite/Satellite","MMSAT4",10.3646554984862,0.37334495842879,0.0663330334520391,0.574859646900116,"Not Sig."
"671","MMTV-int:ERVK:LTR","MMTV-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MMTV-int",2.16654451315878,0.184815097826397,0.202851198679316,0.777715726385364,"Not Sig."
"672","MMVL30-int:ERV1:LTR","MMVL30-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MMVL30-int",4873.736785367,-0.489228487486511,0.19382762009535,0.761967274650198,"Not Sig."
"673","MRLTR33:ERVK:LTR","MRLTR33:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MRLTR33",5.98961020066962,0.107471156153442,0.264242893845996,0.825449032914936,"Not Sig."
"674","MT-int:ERVL-MaLR:LTR","MT-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MT-int",6.32163053970598,-0.121398607358349,0.341721316888135,0.83950227606948,"Not Sig."
"675","MT2_Mm:ERVL:LTR","MT2_Mm:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MT2_Mm",45.6609765008481,-0.0237212544142822,0.711095003223095,0.938610801091312,"Not Sig."
"676","MT2A:ERVL:LTR","MT2A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MT2A",53.7221557362571,-0.0415631644228832,0.466234029444986,0.89145734961972,"Not Sig."
"677","MT2B:ERVL:LTR","MT2B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MT2B",71.3035101384413,-0.0265561383193628,0.624482002706376,0.930718369418157,"Not Sig."
"678","MT2B1:ERVL:LTR","MT2B1:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MT2B1",66.0525819623741,-0.0202325120852607,0.700368728785966,0.93605739978032,"Not Sig."
"679","MT2B2:ERVL:LTR","MT2B2:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MT2B2",31.9527626843795,-0.0856431042029124,0.103295386983923,0.642372813810429,"Not Sig."
"680","MT2C_Mm:ERVL:LTR","MT2C_Mm:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MT2C_Mm",18.0856689752689,-0.0927464407520757,0.134441282383159,0.69461329231299,"Not Sig."
"681","MTA_Mm:ERVL-MaLR:LTR","MTA_Mm:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTA_Mm",421.195536069257,0.103948576917095,0.143385362316797,0.711959684284489,"Not Sig."
"682","MTB_Mm:ERVL-MaLR:LTR","MTB_Mm:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTB_Mm",60.7904673838161,-0.0317986039411079,0.558014052318094,0.913190417443638,"Not Sig."
"683","MTB:ERVL-MaLR:LTR","MTB:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTB",110.219026783492,0.0418157514718671,0.49237520006366,0.894612124809933,"Not Sig."
"684","MTC-int:ERVL-MaLR:LTR","MTC-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTC-int",17.8786566307378,-0.00703314464725976,0.932567349620264,0.985312865046948,"Not Sig."
"685","MTC:ERVL-MaLR:LTR","MTC:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTC",314.661513871964,-0.00393421778470059,0.941276287299436,0.986565906864225,"Not Sig."
"686","MTD:ERVL-MaLR:LTR","MTD:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTD",516.65982651053,-0.0317918936280931,0.584298364887512,0.927026901240239,"Not Sig."
"687","MTE-int:ERVL-MaLR:LTR","MTE-int:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTE-int",40.2166107336135,-0.0344819350328156,0.483955605683143,0.89145734961972,"Not Sig."
"688","MTE2a:ERVL-MaLR:LTR","MTE2a:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTE2a",131.795151164346,-0.0357510577926191,0.478998442876161,0.89145734961972,"Not Sig."
"689","MTE2b:ERVL-MaLR:LTR","MTE2b:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTE2b",138.982381046729,-0.0148712647309287,0.763985139552021,0.956082902438227,"Not Sig."
"690","MTEa:ERVL-MaLR:LTR","MTEa:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTEa",175.07559232008,0.132249269720022,0.0230764238888913,0.358268732438152,"Not Sig."
"691","MTEb:ERVL-MaLR:LTR","MTEb:ERVL-MaLR:LTR",TRUE,"LTR","LTR/ERVL-MaLR","MTEb",102.771220065817,0.0555539836441957,0.272051133971659,0.825449032914936,"Not Sig."
"692","MurERV4_19-int:ERVK:LTR","MurERV4_19-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MurERV4_19-int",24.3313211556589,0.164836696174943,0.0723331909964259,0.581344535045349,"Not Sig."
"693","MurERV4-int:ERVK:LTR","MurERV4-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MurERV4-int",50.7007404448469,0.0913159232065507,0.354417694517698,0.845149886926817,"Not Sig."
"694","MuRRS-int:ERV1:LTR","MuRRS-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MuRRS-int",1.57786695000394,-0.265316249448126,0.0224635865231636,0.358268732438152,"Not Sig."
"695","MuRRS4-int:ERV1:LTR","MuRRS4-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MuRRS4-int",1.32525614809338,-0.143450439964884,0.482465014561692,0.89145734961972,"Not Sig."
"696","MurSatRep1:MurSatRep1:Unknown","MurSatRep1:MurSatRep1:Unknown",TRUE,"Unknown","Unknown/MurSatRep1","MurSatRep1",284.718479563225,0.246247257976847,0.0265103374180117,0.372238921418778,"Not Sig."
"697","MURVY-LTR:ERV1:LTR","MURVY-LTR:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MURVY-LTR",8.10868795799804,0.0486991882360007,0.586120234332538,0.927026901240239,"Not Sig."
"698","MusHAL1:L1:LINE","MusHAL1:L1:LINE",TRUE,"LINE","LINE/L1","MusHAL1",13.2703173223988,-0.0340236420692999,0.667055819832104,0.933737075956913,"Not Sig."
"699","MYSERV-int:ERVK:LTR","MYSERV-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MYSERV-int",26.7793062656977,0.00829971009001985,0.907521882850678,0.985312865046948,"Not Sig."
"700","MYSERV16_I:ERVK:LTR","MYSERV16_I:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MYSERV16_I",16.5559663414476,0.067429020582523,0.26871627890563,0.825449032914936,"Not Sig."
"701","MYSERV6-int:ERVK:LTR","MYSERV6-int:ERVK:LTR",TRUE,"LTR","LTR/ERVK","MYSERV6-int",19.4924693439756,-0.0257124434570434,0.66646260932404,0.933737075956913,"Not Sig."
